"","Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"123",2018-02-01,"AQS",370210034,1,10.6,"ug/m3 LC",44,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"124",2018-02-07,"AQS",370210034,1,3.7,"ug/m3 LC",15,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"125",2018-02-13,"AQS",370210034,1,4.3,"ug/m3 LC",18,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"126",2018-02-19,"AQS",370210034,1,3.4,"ug/m3 LC",14,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"127",2018-02-25,"AQS",370210034,1,5.3,"ug/m3 LC",22,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"128",2018-03-03,"AQS",370210034,1,2.2,"ug/m3 LC",9,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"129",2018-03-09,"AQS",370210034,1,6.7,"ug/m3 LC",28,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"130",2018-03-15,"AQS",370210034,1,7.4,"ug/m3 LC",31,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"131",2018-03-21,"AQS",370210034,1,2.1,"ug/m3 LC",9,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"132",2018-03-27,"AQS",370210034,1,5.1,"ug/m3 LC",21,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"133",2018-04-02,"AQS",370210034,1,9.6,"ug/m3 LC",40,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"134",2018-04-08,"AQS",370210034,1,3.9,"ug/m3 LC",16,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"135",2018-04-14,"AQS",370210034,1,9.5,"ug/m3 LC",40,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"136",2018-04-20,"AQS",370210034,1,4,"ug/m3 LC",17,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"137",2018-04-26,"AQS",370210034,1,3.2,"ug/m3 LC",13,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"138",2018-05-02,"AQS",370210034,1,11.6,"ug/m3 LC",48,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"139",2018-05-08,"AQS",370210034,1,6.7,"ug/m3 LC",28,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"140",2018-05-14,"AQS",370210034,1,13.6,"ug/m3 LC",54,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"141",2018-05-20,"AQS",370210034,1,9.3,"ug/m3 LC",39,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"142",2018-05-26,"AQS",370210034,1,3.9,"ug/m3 LC",16,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"143",2018-06-01,"AQS",370210034,1,3.6,"ug/m3 LC",15,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"144",2018-06-07,"AQS",370210034,1,11,"ug/m3 LC",46,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"145",2018-06-13,"AQS",370210034,1,6,"ug/m3 LC",25,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"146",2018-06-19,"AQS",370210034,1,10.7,"ug/m3 LC",45,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"147",2018-06-25,"AQS",370210034,1,5.1,"ug/m3 LC",21,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"148",2018-07-01,"AQS",370210034,1,7,"ug/m3 LC",29,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"149",2018-07-07,"AQS",370210034,1,5.7,"ug/m3 LC",24,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"150",2018-07-13,"AQS",370210034,1,10.5,"ug/m3 LC",44,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"151",2018-07-19,"AQS",370210034,1,10.2,"ug/m3 LC",43,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"152",2018-07-25,"AQS",370210034,1,5.7,"ug/m3 LC",24,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"153",2018-07-31,"AQS",370210034,1,7.2,"ug/m3 LC",30,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"154",2018-08-06,"AQS",370210034,1,7,"ug/m3 LC",29,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"155",2018-08-12,"AQS",370210034,1,9,"ug/m3 LC",38,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"156",2018-08-18,"AQS",370210034,1,5.5,"ug/m3 LC",23,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"157",2018-08-24,"AQS",370210034,1,7.2,"ug/m3 LC",30,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"158",2018-08-30,"AQS",370210034,1,7.5,"ug/m3 LC",31,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"159",2018-09-05,"AQS",370210034,1,7.7,"ug/m3 LC",32,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"160",2018-09-11,"AQS",370210034,1,5.1,"ug/m3 LC",21,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"161",2018-09-17,"AQS",370210034,1,1.2,"ug/m3 LC",5,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"162",2018-09-23,"AQS",370210034,1,11.1,"ug/m3 LC",46,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"163",2018-09-29,"AQS",370210034,1,3.8,"ug/m3 LC",16,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"164",2018-10-05,"AQS",370210034,1,7.3,"ug/m3 LC",30,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"165",2018-10-11,"AQS",370210034,1,2.1,"ug/m3 LC",9,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"166",2018-10-17,"AQS",370210034,1,1.8,"ug/m3 LC",8,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"167",2018-10-23,"AQS",370210034,1,5.1,"ug/m3 LC",21,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"168",2018-10-29,"AQS",370210034,1,3.2,"ug/m3 LC",13,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"169",2018-11-04,"AQS",370210034,1,5.8,"ug/m3 LC",24,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"170",2018-11-10,"AQS",370210034,1,5,"ug/m3 LC",21,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"171",2018-11-22,"AQS",370210034,1,6.3,"ug/m3 LC",26,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"172",2018-11-28,"AQS",370210034,1,6.3,"ug/m3 LC",26,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"173",2018-12-04,"AQS",370210034,1,2,"ug/m3 LC",8,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"174",2018-12-10,"AQS",370210034,1,3.8,"ug/m3 LC",16,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"175",2018-12-16,"AQS",370210034,1,3.1,"ug/m3 LC",13,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"176",2018-12-22,"AQS",370210034,1,2.9,"ug/m3 LC",12,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"177",2018-12-28,"AQS",370210034,1,2.5,"ug/m3 LC",10,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"178",2018-01-02,"AQS",370210034,2,7,"ug/m3 LC",29,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"179",2018-01-08,"AQS",370210034,2,11.7,"ug/m3 LC",49,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"180",2018-01-14,"AQS",370210034,2,0.2,"ug/m3 LC",1,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"181",2018-01-26,"AQS",370210034,2,6.4,"ug/m3 LC",27,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"182",2018-02-01,"AQS",370210034,2,9.7,"ug/m3 LC",40,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"183",2018-02-07,"AQS",370210034,2,4.1,"ug/m3 LC",17,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"184",2018-02-13,"AQS",370210034,2,5,"ug/m3 LC",21,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"185",2018-02-19,"AQS",370210034,2,3.8,"ug/m3 LC",16,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"186",2018-02-25,"AQS",370210034,2,6.9,"ug/m3 LC",29,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"187",2018-03-03,"AQS",370210034,2,2.3,"ug/m3 LC",10,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"188",2018-03-09,"AQS",370210034,2,6.5,"ug/m3 LC",27,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"189",2018-03-15,"AQS",370210034,2,7.6,"ug/m3 LC",32,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"190",2018-03-21,"AQS",370210034,2,2,"ug/m3 LC",8,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"191",2018-03-27,"AQS",370210034,2,5.6,"ug/m3 LC",23,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"192",2018-04-02,"AQS",370210034,2,10,"ug/m3 LC",42,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"193",2018-04-08,"AQS",370210034,2,3.9,"ug/m3 LC",16,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"194",2018-04-14,"AQS",370210034,2,9.6,"ug/m3 LC",40,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"195",2018-04-20,"AQS",370210034,2,4.2,"ug/m3 LC",18,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"196",2018-04-26,"AQS",370210034,2,3.7,"ug/m3 LC",15,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"197",2018-05-02,"AQS",370210034,2,11.3,"ug/m3 LC",47,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"198",2018-05-08,"AQS",370210034,2,7,"ug/m3 LC",29,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"199",2018-05-14,"AQS",370210034,2,13.8,"ug/m3 LC",55,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"200",2018-05-26,"AQS",370210034,2,3.7,"ug/m3 LC",15,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"201",2018-06-01,"AQS",370210034,2,3.2,"ug/m3 LC",13,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"202",2018-06-07,"AQS",370210034,2,11.1,"ug/m3 LC",46,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"203",2018-06-13,"AQS",370210034,2,6.7,"ug/m3 LC",28,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"204",2018-06-19,"AQS",370210034,2,11.2,"ug/m3 LC",47,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"205",2018-06-25,"AQS",370210034,2,5.3,"ug/m3 LC",22,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"206",2018-07-01,"AQS",370210034,2,7.4,"ug/m3 LC",31,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"207",2018-07-07,"AQS",370210034,2,6,"ug/m3 LC",25,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"208",2018-07-13,"AQS",370210034,2,11,"ug/m3 LC",46,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"209",2018-07-19,"AQS",370210034,2,10.7,"ug/m3 LC",45,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"210",2018-07-25,"AQS",370210034,2,5.5,"ug/m3 LC",23,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"211",2018-07-31,"AQS",370210034,2,7.5,"ug/m3 LC",31,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"212",2018-08-06,"AQS",370210034,2,7.3,"ug/m3 LC",30,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"213",2018-08-12,"AQS",370210034,2,8.7,"ug/m3 LC",36,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"214",2018-08-18,"AQS",370210034,2,5.9,"ug/m3 LC",25,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"215",2018-08-24,"AQS",370210034,2,7.4,"ug/m3 LC",31,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"216",2018-08-30,"AQS",370210034,2,7.3,"ug/m3 LC",30,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"217",2018-09-05,"AQS",370210034,2,8,"ug/m3 LC",33,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"218",2018-09-11,"AQS",370210034,2,5,"ug/m3 LC",21,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"219",2018-09-23,"AQS",370210034,2,11.2,"ug/m3 LC",47,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"220",2018-09-29,"AQS",370210034,2,4.1,"ug/m3 LC",17,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"221",2018-10-05,"AQS",370210034,2,7.2,"ug/m3 LC",30,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"222",2018-10-11,"AQS",370210034,2,1.7,"ug/m3 LC",7,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"223",2018-10-17,"AQS",370210034,2,2.1,"ug/m3 LC",9,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"224",2018-10-23,"AQS",370210034,2,5.3,"ug/m3 LC",22,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"225",2018-10-29,"AQS",370210034,2,3.2,"ug/m3 LC",13,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"226",2018-11-04,"AQS",370210034,2,6,"ug/m3 LC",25,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"227",2018-11-10,"AQS",370210034,2,5.2,"ug/m3 LC",22,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"228",2018-11-16,"AQS",370210034,2,3.9,"ug/m3 LC",16,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"229",2018-11-22,"AQS",370210034,2,6.6,"ug/m3 LC",28,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"230",2018-11-28,"AQS",370210034,2,5.7,"ug/m3 LC",24,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"231",2018-12-04,"AQS",370210034,2,3.5,"ug/m3 LC",15,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"232",2018-12-10,"AQS",370210034,2,3.8,"ug/m3 LC",16,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"233",2018-12-16,"AQS",370210034,2,2.3,"ug/m3 LC",10,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"234",2018-12-22,"AQS",370210034,2,3.1,"ug/m3 LC",13,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"235",2018-01-01,"AQS",370210034,3,5.5,"ug/m3 LC",23,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"236",2018-01-02,"AQS",370210034,3,5.9,"ug/m3 LC",25,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"237",2018-01-03,"AQS",370210034,3,12.8,"ug/m3 LC",52,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"238",2018-01-04,"AQS",370210034,3,5.5,"ug/m3 LC",23,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
"239",2018-01-05,"AQS",370210034,3,5.1,"ug/m3 LC",21,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
